AOI,Total_Duration_ms
2,6680.556499748491
1,4135.44549967628
4,2376.368999888655
5,2017.0615000533871
8,778.6724999314174
3,738.329000014346
9,540.635000099428
7,411.80949995759875
6,173.4874999965541
