surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,6,1032.860499997696,172.14341666628266
Dashboard,Dashboard|4,32,4938.369499992405,154.32404687476264
Dashboard,Dashboard|5,2,221.903999998176,110.951999999088
Dashboard,Dashboard|7,9,960.2390000000014,106.69322222222237
Left,Left|2,17,3457.6629999955912,203.39194117621125
Left,Left|3,52,10441.583499999979,200.79968269230727
Left,Left|5,4,871.4770000005955,217.86925000014887
Left,Left|6,12,2614.4284999973024,217.86904166644186
Left,Left|7,12,2553.9089999983844,212.82574999986537
Left,Left|8,88,18526.066000003993,210.52347727277265
Left,Left|9,51,10703.823500001818,209.8788921568984
Mid,Mid|1,1,84.72699999947508,84.72699999947508
Mid,Mid|2,25,4398.419999999533,175.9367999999813
Mid,Mid|3,2,435.73749999995925,217.86874999997963
Mid,Mid|4,1,205.7649999987916,205.7649999987916
Mid,Mid|5,3347,683899.2049999597,204.33200029876298
Mid,Mid|6,54,9666.933500002415,179.01728703708176
Mid,Mid|7,1,88.76199999940582,88.76199999940582
Mid,Mid|8,3,318.7339999985852,106.24466666619507
Right,Right|1,15,3268.036999999822,217.86913333332146
Right,Right|2,4,863.4079999992537,215.85199999981342
Right,Right|4,15,3066.30700000278,204.420466666852
Right,Right|6,1,217.86950000023356,217.86950000023356
Right,Right|7,5,956.2034999999013,191.24069999998025
Right,Right|8,13,2715.297000002465,208.86900000018963
