fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,session_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
1,Left,80595.9786,43,80595.99043,96.8309999880148,0.9182907524363548,0.14920000731945032,0.6564624607563019,0.084337294101715,0.6934574246406555,True,4,Left|4,NA1_delay1:001,1.0,80595.9786,Dashboard|3,Left|4 -> Dashboard|3,0.0,Left,Dashboard
1,Dashboard,80595.9786,43,80595.99043,96.8309999880148,0.9182907524363548,0.6679749935865402,0.28710900619626045,0.6597226858139038,0.328256756067276,True,3,Dashboard|3,NA1_delay1:001,3.0,80596.782865,Left|6,Dashboard|3 -> Left|6,0.8042649999988498,Dashboard,Left
3,Left,80596.782865,67,80596.764499,125.072499999078,1.3936262712332306,0.8146738409996033,0.5467100143432617,0.8146738409996033,0.5467100143432617,True,6,Left|6,NA1_delay1:001,5.0,80597.453086,Dashboard|2,Left|6 -> Dashboard|2,0.6702209999930346,Left,Dashboard
5,Dashboard,80597.453086,87,80597.450381,117.00349999591708,1.4441573805195675,0.6462660431861877,0.3103475719690323,0.642433226108551,0.3321173787117004,True,2,Dashboard|2,NA1_delay1:001,5.0,80597.553619,Left|7,Dashboard|2 -> Left|7,0.10053300000436138,Dashboard,Left
5,Left,80597.553619,90,80597.450381,117.00349999591708,1.4441573805195675,0.0612840950489044,0.6991280317306519,0.0612840950489044,0.6991280317306519,True,7,Left|7,NA1_delay1:001,6.0,80597.58713,Dashboard|5,Left|7 -> Dashboard|5,0.033511000001453795,Left,Dashboard
7,Dashboard,80597.788197,97,80597.7933225,117.00300000666176,1.1771736445485677,0.6578048944473267,0.4363164186477661,0.6470988392829895,0.4475600123405456,True,5,Dashboard|5,NA1_delay1:001,7.0,80597.922241,Left|5,Dashboard|5 -> Left|5,0.13404399999126326,Dashboard,Left
8,Left,80597.922241,101,80597.9143605,185.59150000510272,1.4843243486163182,0.4849332869052887,0.2806983590126037,0.4849332869052887,0.2806983590126037,True,2,Left|2,NA1_delay1:001,8.0,80597.922241,Dashboard|5,Left|2 -> Dashboard|5,0.0,Left,Dashboard
10,Dashboard,80598.290862,112,80598.3057165,96.83100000256673,0.4340746668972274,0.6308925151824951,0.8481387346982956,0.6157961487770081,0.8121496438980103,True,8,Dashboard|8,NA1_delay1:001,10.0,80598.391396,Mid|2,Dashboard|8 -> Mid|2,0.10053400001197588,Dashboard,Mid
10,Mid,80598.391396,115,80598.3057165,96.83100000256673,0.4340746668972274,0.5412675142288208,0.0138271618634462,0.5412675142288208,0.0138271618634462,True,2,Mid|2,NA1_delay1:001,11.0,80598.692995,Dashboard|5,Mid|2 -> Dashboard|5,0.30159899999853224,Mid,Dashboard
11,Dashboard,80598.692995,124,80598.7011075,217.868499996257,1.242783658792125,0.5830534622073174,0.5064812041819096,0.5851521492004395,0.5596964955329895,True,5,Dashboard|5,NA1_delay1:001,11.0,80598.692995,Left|4,Dashboard|5 -> Left|4,0.0,Dashboard,Left
11,Left,80598.692995,124,80598.7011075,217.868499996257,1.242783658792125,0.0397717431187629,0.5564680695533752,0.0397717431187629,0.5564680695533752,True,4,Left|4,NA1_delay1:001,13.0,80601.340369,Mid|6,Left|4 -> Mid|6,2.647373999992851,Left,Mid
13,Mid,80601.340369,203,80601.35587500001,129.10699998610653,1.323434341842677,0.7128812193870544,0.3864927589893341,0.7101163268089294,0.3670845627784729,True,6,Mid|6,NA1_delay1:001,14.0,80601.541435,Right|7,Mid|6 -> Right|7,0.20106600000872277,Mid,Right
14,Right,80601.541435,209,80601.5455015,217.86799999244977,1.4783637448163265,0.030285628628916986,0.9228368774056435,0.009011504240334,0.916557252407074,True,7,Right|7,NA1_delay1:001,15.0,80602.714322,Left|7,Right|7 -> Left|7,1.1728869999933522,Right,Left
17,Left,80603.149966,257,80603.1391685,125.072499999078,1.457385627336112,0.589884877204895,0.8029153347015381,0.589884877204895,0.8029153347015381,True,8,Left|8,NA1_delay1:001,19.0,80604.85903,Mid|2,Left|8 -> Mid|2,1.7090640000096755,Left,Mid
