fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,session_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
3,Mid,342276.191674,15,342276.2034475,96.83049999875948,1.1272425897894909,0.5237112492322922,0.3801525831222534,0.520778238773346,0.3683450222015381,True,5,Mid|5,A5:A5_baseline:000,4.0,342276.426251,Right|4,Mid|5 -> Right|4,0.23457700002472848,Mid,Right
5,Right,342276.560296,26,342276.550423,84.72649997565895,1.423232807988828,0.22507631282011661,0.399915744860967,0.2205275744199752,0.4065288305282593,True,4,Right|4,A5:A5_baseline:000,7.0,342278.872557,Left|6,Right|4 -> Left|6,2.3122610000427812,Right,Left
7,Left,342278.872557,95,342278.7573495,149.28000001236796,1.2707281952694234,0.7429188787937164,0.5492601692676544,0.834460437297821,0.3311800956726074,True,6,Left|6,A5:A5_baseline:000,12.0,342279.94491,Mid|5,Left|6 -> Mid|5,1.0723529999959283,Left,Mid
14,Mid,342280.179487,134,342280.185598,80.69199998863041,1.3936953581786689,0.445618636906147,0.31272165477275843,0.4354862570762634,0.3087503612041473,True,2,Mid|2,A5:A5_baseline:000,15.0,342280.380553,Dashboard|1,Mid|2 -> Dashboard|1,0.2010660000378266,Mid,Dashboard
15,Dashboard,342280.380553,140,342280.3711895,117.0030000503175,1.4081189193301735,0.2573087587952614,0.10399493388831613,0.2575092315673828,0.0800344571471214,True,1,Dashboard|1,A5:A5_baseline:000,16.0,342280.548108,Mid|2,Dashboard|1 -> Mid|2,0.16755499999271706,Dashboard,Mid
23,Mid,342281.821528,183,342281.831715,145.24500002153218,1.4079635129870585,0.45121752222379047,0.30626394351323444,0.4503258168697357,0.3399792313575744,True,2,Mid|2,A5:A5_baseline:000,25.0,342282.491748,Left|6,Mid|2 -> Left|6,0.6702199999708682,Mid,Left
25,Left,342282.491748,203,342282.3683165,217.8685000399128,1.267596545059798,0.9466699957847596,0.6623477935791016,0.9466699957847596,0.6623477935791016,True,6,Left|6,A5:A5_baseline:000,37.0,342285.172631,Right|3,Left|6 -> Right|3,2.6808830000227317,Left,Right
37,Right,342285.172631,283,342285.0351875,217.86799997789785,0.9204815334292358,0.7042533159255981,0.1100783944129943,0.7042533159255981,0.1100783944129943,True,3,Right|3,A5:A5_baseline:000,39.0,342285.641785,Left|9,Right|3 -> Left|9,0.4691539999912493,Right,Left
39,Left,342285.641785,297,342285.4789935,181.5564999706112,1.0019641685940996,0.935692012310028,0.8764593601226807,0.935692012310028,0.8764593601226807,True,9,Left|9,A5:A5_baseline:000,40.0,342285.775829,Dashboard|1,Left|9 -> Dashboard|1,0.13404400000581518,Left,Dashboard
40,Dashboard,342285.775829,301,342285.7614155,80.69200004683807,0.8531340140080301,0.2013354947169622,0.32969437042872113,0.19914610683918,0.3332974314689636,True,1,Dashboard|1,A5:A5_baseline:000,43.0,342286.312006,Mid|5,Dashboard|1 -> Mid|5,0.5361770000308752,Dashboard,Mid
68,Mid,342291.573238,474,342291.5712395,141.21100003831089,0.925554717140017,0.5821497440338135,0.3282948613166809,0.5826452374458313,0.3258266746997833,True,2,Mid|2,A5:A5_baseline:000,69.0,342291.807815,Dashboard|1,Mid|2 -> Dashboard|1,0.23457700002472848,Mid,Dashboard
69,Dashboard,342291.807815,481,342291.797177,181.5570000326261,1.488355439064173,0.11510118593772249,0.27670667072137195,0.1119282841682434,0.2815792560577392,True,1,Dashboard|1,A5:A5_baseline:000,70.0,342292.075903,Mid|5,Dashboard|1 -> Mid|5,0.26808800001163036,Dashboard,Mid
82,Mid,342295.158918,581,342295.1458955,177.5220000417903,1.4865128466677338,0.614644726117452,0.3968222538630168,0.6150283813476562,0.3964734673500061,True,5,Mid|5,A5:A5_baseline:000,83.0,342295.460518,Dashboard|4,Mid|5 -> Dashboard|4,0.30160000000614673,Mid,Dashboard
84,Dashboard,342295.628073,595,342295.6300475,100.86499998578802,1.3636664186321492,0.1369590908288955,0.5236417800188065,0.1395354270935058,0.5259687900543213,True,4,Dashboard|4,A5:A5_baseline:000,85.0,342295.829139,Mid|5,Dashboard|4 -> Mid|5,0.20106599997961894,Dashboard,Mid
185,Mid,342318.58313,1280,342318.594936,96.83100000256673,0.0211369071971146,0.5453893939654032,0.052810933440923635,0.5452984571456909,0.0521502457559108,True,2,Mid|2,A5:A5_baseline:000,185.0,342318.58313,Dashboard|9,Mid|2 -> Dashboard|9,0.0,Mid,Dashboard
185,Dashboard,342318.58313,1280,342318.594936,96.83100000256673,0.0211369071971146,0.6819380521774292,0.9265607396761576,0.6816019415855408,0.9250882267951964,True,9,Dashboard|9,A5:A5_baseline:000,186.0,342318.884729,Mid|5,Dashboard|9 -> Mid|5,0.30159899999853224,Dashboard,Mid
