fixationid,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration
119,2752.502342,801,2752.517448,217.8770000000441,0.407515407436121,0.4728352501988411,0.34778475761413574,0.4773129522800445,0.3431956470012665,True,5,120.0,2752.73692,5.0,5 -> 5.0,0.23457799999960116
120,2752.73692,808,2752.73936,217.87749999975856,1.0541449211392957,0.5015696473419666,0.3530949391424656,0.4762418568134308,0.3471168577671051,True,5,121.0,2752.971497,5.0,5 -> 5.0,0.23457700000017212
121,2752.971497,815,2752.9612725,217.87750000021333,0.7843313630664176,0.4990749955177307,0.36502870491572786,0.494998961687088,0.3619383871555328,True,5,122.0,2753.172564,5.0,5 -> 5.0,0.20106699999996636
122,2753.172564,821,2753.183185,217.87750000021333,0.8296629705223175,0.5018210783600807,0.360795721411705,0.5138343572616577,0.3578833043575287,True,5,123.0,2753.407142,5.0,5 -> 5.0,0.2345780000000559
123,2753.407142,828,2753.4050975,217.87799999992785,0.8646493694272464,0.5385781952313015,0.35284187964030667,0.532284140586853,0.3547543883323669,True,5,124.0,2753.641719,2.0,5 -> 2.0,0.23457700000017212
124,2753.641719,835,2753.62701,217.87750000021333,0.6723565129569012,0.5324490070343018,0.32991201536996023,0.5328356623649597,0.3397179841995239,True,2,125.0,2753.842786,2.0,2 -> 2.0,0.20106699999996636
125,2753.842786,841,2753.8489225000003,217.8779999994731,0.4771385105813662,0.5064755529165268,0.32353692874312395,0.532945990562439,0.350926786661148,True,2,126.0,2754.077364,5.0,2 -> 5.0,0.2345780000000559
126,2754.077364,848,2754.070835,217.87749999975856,0.95126372673881,0.5322252682277134,0.34907886385917664,0.5272351503372192,0.3458461165428161,True,5,127.0,2754.27843,5.0,5 -> 5.0,0.20106599999962782
127,2754.27843,854,2754.2927475,217.8780000003826,1.1664192540775469,0.5045852176845074,0.36133014410734177,0.5121645927429199,0.364623486995697,True,5,128.0,2754.513008,5.0,5 -> 5.0,0.2345780000000559
128,2754.513008,861,2754.51466,217.87750000021333,1.0915963670600508,0.47037044540047646,0.3560163788497448,0.4580453634262085,0.3772010505199432,True,5,129.0,2754.747585,5.0,5 -> 5.0,0.23457700000017212
