from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Left,Mid,2725.86102,2725.961553,0.10053300000026866
Mid,Left,2725.961553,2726.129109,0.1675559999998768
Left,Right,2726.129109,2726.129109,0.0
Right,Mid,2726.129109,2727.536575,1.4074660000001131
Mid,Dashboard,2727.536575,2727.603597,0.06702199999972436
Dashboard,Mid,2727.603597,2727.771152,0.16755499999999302
Mid,Mid,2727.771152,2727.871686,0.10053400000015245
Mid,Left,2727.871686,2728.273819,0.4021330000000489
Left,Left,2728.273819,2729.011063,0.7372439999999187
Left,Right,2729.011063,2729.580752,0.5696889999999257
Right,Mid,2729.580752,2730.619596,1.0388440000001538
Mid,Mid,2730.619596,2730.887684,0.2680879999998069
Mid,Dashboard,2730.887684,2730.988218,0.10053400000015245
Dashboard,Mid,2730.988218,2731.088751,0.10053299999981391
Mid,Mid,2731.088751,2731.222795,0.1340440000003582
Mid,Mid,2731.222795,2731.289818,0.0670230000000629
Mid,Mid,2731.289818,2731.457373,0.16755499999999302
Mid,Mid,2731.457373,2731.65844,0.20106699999996636
Mid,Mid,2731.65844,2731.893017,0.23457699999971737
Mid,Mid,2731.893017,2731.960039,0.0670220000001791
Mid,Mid,2731.960039,2732.127595,0.1675559999998768
Mid,Mid,2732.127595,2732.328662,0.20106699999996636
Mid,Mid,2732.328662,2732.529728,0.20106600000008257
Mid,Mid,2732.529728,2732.764306,0.2345780000000559
Mid,Mid,2732.764306,2732.965372,0.20106600000008257
Mid,Mid,2732.965372,2733.19995,0.2345780000000559
Mid,Mid,2733.19995,2733.434528,0.23457799999960116
Mid,Mid,2733.434528,2733.635594,0.20106600000008257
Mid,Mid,2733.635594,2733.870172,0.2345780000000559
Mid,Mid,2733.870172,2734.10475,0.2345780000000559
Mid,Mid,2734.10475,2734.305816,0.20106600000008257
Mid,Mid,2734.305816,2734.540394,0.2345780000000559
Mid,Mid,2734.540394,2734.707949,0.16755499999999302
Mid,Mid,2734.707949,2734.909016,0.20106699999996636
Mid,Mid,2734.909016,2735.143594,0.2345780000000559
Mid,Mid,2735.143594,2735.545727,0.4021330000000489
Mid,Mid,2735.545727,2735.746793,0.20106599999962782
Mid,Mid,2735.746793,2735.880838,0.134045000000242
Mid,Mid,2735.880838,2735.981371,0.10053299999981391
Mid,Mid,2735.981371,2736.115416,0.134045000000242
Mid,Mid,2736.115416,2736.282971,0.16755499999999302
Mid,Mid,2736.282971,2736.517549,0.2345780000000559
Mid,Left,2736.517549,2736.718615,0.20106600000008257
Left,Left,2736.718615,2736.718615,0.0
Left,Mid,2736.718615,2736.718615,0.0
Mid,Mid,2736.718615,2736.953193,0.23457799999960116
Mid,Mid,2736.953193,2737.187771,0.2345780000000559
Mid,Mid,2737.187771,2737.388837,0.20106600000008257
Mid,Mid,2737.388837,2737.623415,0.2345780000000559
Mid,Mid,2737.623415,2737.824481,0.20106600000008257
Mid,Mid,2737.824481,2738.025548,0.20106699999996636
Mid,Mid,2738.025548,2738.126081,0.10053299999981391
Mid,Mid,2738.126081,2738.327148,0.20106699999996636
Mid,Right,2738.327148,2738.461192,0.1340440000003582
Right,Mid,2738.461192,2738.494703,0.033510999999634805
Mid,Mid,2738.494703,2738.729281,0.2345780000000559
Mid,Mid,2738.729281,2738.963859,0.2345780000000559
Mid,Mid,2738.963859,2739.164925,0.20106600000008257
Mid,Mid,2739.164925,2739.399503,0.2345780000000559
Mid,Mid,2739.399503,2739.60057,0.20106699999996636
Mid,Mid,2739.60057,2739.835147,0.23457699999971737
Mid,Mid,2739.835147,2740.069725,0.2345780000000559
