surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|3,1,129.1120000000774,129.1120000000774
Dashboard,Dashboard|4,10,1440.4140000001462,144.04140000001462
Dashboard,Dashboard|5,3,334.8855000003823,111.62850000012743
Dashboard,Dashboard|7,4,734.3275000000631,183.58187500001577
Dashboard,Dashboard|9,1,108.93850000002205,108.93850000002205
Left,Left|1,1,177.53000000016073,177.53000000016073
Left,Left|2,24,4397.903999999926,183.2459999999969
Left,Left|3,63,11987.307999999757,190.2747301587263
Left,Left|5,2,310.67750000011074,155.33875000005537
Left,Left|6,36,6342.660000000478,176.18500000001328
Left,Left|7,7,1311.3020000000688,187.32885714286698
Left,Left|8,81,15933.312499999829,196.70756172839296
Left,Left|9,36,6729.998499999965,186.94440277777682
Mid,Mid|1,22,3574.8065000000224,162.49120454545556
Mid,Mid|2,713,130698.38750000077,183.30769635343725
Mid,Mid|3,21,3586.9124999992437,170.80535714282112
Mid,Mid|4,4,568.9029999996364,142.2257499999091
Mid,Mid|5,1676,321448.64249999594,191.79513275656083
Mid,Mid|6,20,2854.9029999994673,142.74514999997336
Right,Right|1,21,4200.196999999434,200.009380952354
Right,Right|2,15,2792.0624999997017,186.13749999998012
Right,Right|4,4,625.3895000004377,156.34737500010942
Right,Right|7,2,435.75550000036856,217.87775000018428
Right,Right|8,1,217.87799999992785,217.87799999992785
