from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,5379.016616,5379.15066,0.1340440000003582
Mid,Mid,5379.15066,5379.385238,0.23457799999960116
Mid,Mid,5379.385238,5379.619815,0.23457700000017212
Mid,Mid,5379.619815,5379.820881,0.20106599999962782
Mid,Mid,5379.820881,5380.055459,0.23457800000051066
Mid,Mid,5380.055459,5380.290036,0.23457700000017212
Mid,Mid,5380.290036,5380.491103,0.20106699999996636
Mid,Mid,5380.491103,5380.759191,0.2680879999998069
Mid,Mid,5380.759191,5380.859724,0.10053299999981391
Mid,Mid,5380.859724,5380.926746,0.0670220000001791
Mid,Mid,5380.926746,5381.02728,0.10053400000015245
Mid,Left,5381.02728,5381.261857,0.23457700000017212
Left,Left,5381.261857,5381.529945,0.2680879999998069
Left,Left,5381.529945,5382.066122,0.5361769999999524
Left,Right,5382.066122,5383.339543,1.2734209999998711
Right,Right,5383.339543,5383.473587,0.1340440000003582
Right,Right,5383.473587,5383.57412,0.10053299999981391
Right,Right,5383.57412,5383.708164,0.13404399999944872
Right,Right,5383.708164,5383.976253,0.26808900000014546
Right,Mid,5383.976253,5384.378385,0.40213200000016514
Mid,Mid,5384.378385,5384.445408,0.06702299999960815
Mid,Mid,5384.445408,5384.679985,0.23457700000017212
Mid,Mid,5384.679985,5384.881051,0.20106600000053731
Mid,Mid,5384.881051,5386.322027,1.4409759999998641
Mid,Mid,5386.322027,5386.42256,0.10053299999981391
Mid,Right,5386.42256,5386.456071,0.033510999999634805
Right,Mid,5386.456071,5386.556604,0.1005330000007234
Mid,Mid,5386.556604,5386.690649,0.13404499999978725
Mid,Mid,5386.690649,5387.126292,0.43564299999979994
Mid,Right,5387.126292,5387.126292,0.0
Right,Right,5387.126292,5387.226826,0.10053400000015245
Right,Right,5387.226826,5387.327359,0.10053299999981391
Right,Right,5387.327359,5387.561936,0.23457700000017212
Right,Right,5387.561936,5387.628958,0.0670220000001791
Right,Right,5387.628958,5387.69598,0.0670220000001791
Right,Right,5387.69598,5387.930558,0.23457799999960116
Right,Mid,5387.930558,5390.309843,2.3792849999999817
Mid,Mid,5390.309843,5390.343354,0.033510999999634805
Mid,Mid,5390.343354,5390.711976,0.36862199999995937
Mid,Right,5390.711976,5390.745487,0.0335110000005443
