fixationid,aoi_id,world_timestamp
0,Mid|5,5737.484725
1,Mid|5,5737.618769
2,Mid|6,5737.819835
3,Mid|6,5737.920368
4,Mid|6,5738.154945
5,Mid|6,5738.356011
6,Mid|6,5738.590588
7,Mid|6,5738.791654
8,Mid|6,5739.026231
9,Mid|6,5739.260808
10,Mid|6,5739.461875
11,Mid|6,5739.62943
12,Mid|6,5739.830496
13,Mid|6,5740.065073
14,Mid|6,5740.29965
15,Right|7,5740.668271
16,Left|8,5740.802315
17,Left|8,5740.835826
18,Left|8,5740.936359
21,Mid|5,5741.673601
22,Mid|5,5741.774134
23,Mid|5,5741.941689
24,Mid|5,5742.042222
25,Mid|5,5742.243289
26,Mid|5,5742.310311
27,Mid|5,5742.477866
28,Mid|5,5742.61191
29,Mid|5,5742.779465
30,Mid|5,5742.879998
31,Mid|5,5743.047553
31,Left|8,5743.114575
32,Mid|5,5743.181597
33,Mid|5,5743.315641
34,Mid|5,5743.516707
35,Mid|5,5743.684262
35,Left|8,5743.717773
36,Mid|5,5743.818306
40,Left|8,5744.589059
41,Mid|5,5744.924169
42,Mid|5,5745.158747
43,Mid|5,5745.326302
44,Mid|5,5745.460346
45,Mid|5,5745.627901
46,Mid|5,5745.728434
46,Left|9,5745.828967
47,Mid|5,5746.566209
48,Mid|5,5746.633231
49,Mid|5,5746.867808
50,Mid|5,5747.102385
51,Mid|5,5747.303451
52,Mid|5,5747.538028
53,Mid|5,5747.739095
54,Mid|5,5747.839628
55,Mid|5,5747.90665
56,Mid|5,5748.107716
57,Mid|5,5748.24176
58,Mid|5,5748.375804
59,Mid|5,5748.57687
60,Mid|5,5748.811447
61,Mid|5,5749.012513
61,Left|9,5749.079535
62,Dashboard|5,5749.180068
63,Dashboard|5,5749.314112
64,Dashboard|5,5749.448156
65,Dashboard|5,5749.548689
66,Mid|5,5749.749755
67,Mid|5,5749.850288
68,Mid|5,5750.051354
69,Mid|5,5750.285931
70,Mid|5,5750.721575
71,Mid|5,5750.88913
72,Mid|5,5750.989663
73,Mid|5,5751.190729
74,Mid|5,5751.391795
75,Mid|5,5751.492328
76,Mid|5,5751.726905
77,Mid|5,5751.927971
78,Mid|5,5752.095526
79,Mid|5,5752.22957
80,Mid|5,5752.363614
81,Mid|2,5752.598191
82,Mid|2,5752.799257
83,Mid|2,5753.033834
84,Mid|5,5753.2349
85,Mid|2,5753.435967
86,Mid|2,5753.637033
87,Mid|5,5754.039165
88,Mid|5,5754.20672
89,Mid|5,5754.407786
89,Left|8,5754.508319
90,Mid|5,5754.608852
91,Mid|5,5754.977473
92,Mid|5,5755.21205
93,Mid|5,5755.312583
93,Left|8,5755.312583
94,Mid|5,5755.379605
94,Left|8,5755.413116
95,Mid|5,5755.480138
96,Mid|5,5755.580671
97,Mid|5,5755.681204
97,Left|2,5755.781737
98,Mid|5,5755.88227
99,Mid|5,5756.116848
100,Mid|5,5756.351425
101,Mid|5,5756.787068
102,Mid|5,5757.155689
103,Mid|5,5757.390266
103,Left|6,5757.557821
104,Mid|5,5757.658354
105,Mid|5,5757.825909
106,Mid|5,5758.026975
107,Mid|5,5758.161019
108,Mid|5,5758.362085
109,Mid|5,5758.563151
110,Mid|5,5758.797729
111,Mid|5,5758.998795
112,Mid|5,5759.233372
113,Mid|5,5759.400927
114,Mid|5,5759.50146
115,Mid|5,5759.635504
116,Mid|5,5759.769548
117,Mid|2,5760.138169
118,Mid|2,5760.305724
119,Mid|2,5760.439768
119,Left|1,5760.473279
120,Mid|5,5760.573812
121,Mid|5,5760.707856
122,Mid|5,5760.908922
123,Mid|5,5761.009455
124,Mid|5,5761.143499
125,Mid|5,5761.344565
126,Mid|5,5761.579143
127,Mid|5,5761.780209
128,Mid|5,5762.215852
129,Mid|5,5762.416918
130,Mid|5,5762.651495
131,Mid|5,5762.886072
132,Dashboard|5,5763.053627
132,Left|4,5763.187671
133,Dashboard|5,5763.288204
134,Dashboard|5,5763.48927
135,Mid|5,5763.656825
136,Mid|5,5763.757358
137,Mid|5,5763.991935
138,Mid|5,5764.15949
139,Mid|5,5764.360557
140,Mid|5,5764.595134
141,Mid|5,5764.7962
142,Mid|5,5765.030777
143,Mid|5,5765.265354
