fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
14,Mid,5740.29965,84,5740.288264,96.83049999966896,0.9897958642729462,0.8956471383571625,0.5840447396039963,0.8947785496711731,0.5926806926727295,True,6,Mid|6,15.0,5740.668271,Right|7,Mid|6 -> Right|7,0.36862099999962084,Mid,Right
15,Right,5740.668271,95,5740.481925,185.59149999964572,1.3225331856715767,0.2349814623594284,0.975305199623108,0.2349814623594284,0.975305199623108,True,7,Right|7,16.0,5740.802315,Left|8,Right|7 -> Left|8,0.1340440000003582,Right,Left
18,Left,5740.936359,103,5740.921695999999,88.76100000088627,1.3902027264041332,0.6047177910804749,0.7713926434516907,0.6047177910804749,0.7713926434516907,True,8,Left|8,21.0,5741.673601,Mid|5,Left|8 -> Mid|5,0.7372420000001512,Left,Mid
31,Mid,5743.047553,166,5743.0640675,112.96900000070308,0.8268154309334723,0.5763574600219726,0.4797749638557434,0.5706120729446411,0.5099350214004517,True,5,Mid|5,31.0,5743.114575,Left|8,Mid|5 -> Left|8,0.06702199999926961,Mid,Left
31,Left,5743.114575,168,5743.0640675,112.96900000070308,0.8268154309334723,0.6336262226104736,0.8127216100692749,0.6336262226104736,0.8127216100692749,True,8,Left|8,32.0,5743.181597,Mid|5,Left|8 -> Mid|5,0.0670220000001791,Left,Mid
35,Mid,5743.684262,185,5743.6934645,117.00349999955506,1.4118825447121093,0.5764843583106994,0.4025937855243683,0.5708911418914795,0.422553151845932,True,5,Mid|5,35.0,5743.717773,Left|8,Mid|5 -> Left|8,0.0335110000005443,Mid,Left
35,Left,5743.717773,186,5743.6934645,117.00349999955506,1.4118825447121093,0.4866195023059845,0.7910367250442505,0.4866195023059845,0.7910367250442505,True,8,Left|8,36.0,5743.818306,Mid|5,Left|8 -> Mid|5,0.10053299999981391,Left,Mid
36,Mid,5743.818306,189,5743.814502499999,80.69200000045385,1.1625248435511455,0.6004077196121216,0.4171469708283742,0.5767810344696045,0.4350529909133911,True,5,Mid|5,40.0,5744.589059,Left|8,Mid|5 -> Left|8,0.770752999999786,Mid,Left
40,Left,5744.589059,212,5744.532661,217.86799999972573,1.4289975371557764,0.5914702117443085,0.7383750975131989,0.6413254141807556,0.6565520167350769,True,8,Left|8,41.0,5744.924169,Mid|5,Left|8 -> Mid|5,0.33510999999998603,Left,Mid
46,Mid,5745.728434,246,5745.714798,161.3839999999982,1.2944654889995126,0.46236228942871094,0.3782424986362457,0.5214971899986267,0.3860388398170471,True,5,Mid|5,46.0,5745.828967,Left|9,Mid|5 -> Left|9,0.1005330000007234,Mid,Left
46,Left,5745.828967,249,5745.714798,161.3839999999982,1.2944654889995126,0.7068812847137451,0.7370254397392273,0.7068812847137451,0.7370254397392273,True,9,Left|9,47.0,5746.566209,Mid|5,Left|9 -> Mid|5,0.7372419999992417,Left,Mid
61,Mid,5749.012513,344,5749.007030000001,117.0029999993858,0.6799586112705892,0.5029445737600327,0.4153546169400215,0.5010689496994019,0.410701036453247,True,5,Mid|5,61.0,5749.079535,Left|9,Mid|5 -> Left|9,0.0670220000001791,Mid,Left
61,Left,5749.079535,346,5749.007030000001,117.0029999993858,0.6799586112705892,0.6879584789276123,0.7503122687339783,0.6879584789276123,0.7503122687339783,True,9,Left|9,62.0,5749.180068,Dashboard|5,Left|9 -> Dashboard|5,0.10053299999981391,Left,Dashboard
65,Dashboard,5749.548689,360,5749.5517005,80.69199999954435,1.4703025325610184,0.3787575562795003,0.48147276043891907,0.3887526392936706,0.5286738276481628,True,5,Dashboard|5,66.0,5749.749755,Mid|5,Dashboard|5 -> Mid|5,0.20106599999962782,Dashboard,Mid
