surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,1,92.79549999973824,92.79549999973824
Dashboard,Dashboard|2,2,258.217000001423,129.1085000007115
Dashboard,Dashboard|4,88,13145.859999995992,149.3847727272272
Dashboard,Dashboard|5,174,26374.35049999567,151.5767270114694
Dashboard,Dashboard|6,1,108.93699999996898,108.93699999996898
Dashboard,Dashboard|7,6,1004.6210000018618,167.43683333364365
Dashboard,Dashboard|8,28,3558.5280000059356,127.0902857144977
Left,Left|1,2,193.66099999933795,96.83049999966897
Left,Left|2,10,1702.6069999992615,170.26069999992615
Left,Left|3,12,1964.8535000005722,163.73779166671434
Left,Left|4,22,3332.589500000722,151.48134090912373
Left,Left|5,16,2663.928499998292,166.49553124989325
Left,Left|6,4,637.4660000001313,159.36650000003283
Left,Left|7,9,1226.5184999987468,136.2798333331941
Left,Left|8,21,3191.3725000013073,151.9701190476813
Left,Left|9,30,5317.613499995787,177.2537833331929
Mid,Mid|1,1,217.868499999895,217.868499999895
Mid,Mid|2,41,6257.6860000017405,152.6264878049205
Mid,Mid|4,10,1250.7380000015473,125.07380000015473
Mid,Mid|5,2725,480119.55700002,176.19066311927338
Mid,Mid|6,662,119156.30799999871,179.9944229607231
Mid,Mid|8,27,4986.78050000035,184.69557407408703
Mid,Mid|9,6,1149.8595000002751,191.64325000004587
Right,Right|1,2,290.4950000001918,145.2475000000959
Right,Right|2,1,217.868499999895,217.868499999895
Right,Right|4,12,1726.8165000023146,143.90137500019287
Right,Right|5,2,234.0089999997872,117.0044999998936
Right,Right|6,1,80.69199999954435,80.69199999954435
Right,Right|7,8,1400.0065000000177,175.0008125000022
Right,Right|8,8,1605.780999999297,200.7226249999121
