surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,1,217.86900000006423,217.86900000006423
Dashboard,Dashboard|4,57,9872.684999998455,173.2049999999729
Dashboard,Dashboard|7,4,431.70199999985925,107.92549999996481
Left,Left|1,2,322.7690000003349,161.38450000016746
Left,Left|2,28,5672.660000001997,202.59500000007134
Left,Left|3,48,10021.96499999991,208.7909374999981
Left,Left|5,12,2404.6254999993835,200.38545833328195
Left,Left|6,52,10510.153499997614,202.11833653841566
Left,Left|7,18,3921.640000000479,217.8688888889155
Left,Left|8,198,40395.6155000069,204.01826010104494
Left,Left|9,126,26152.32849999847,207.55816269840057
Mid,Mid|1,6,1109.518000001117,184.9196666668528
Mid,Mid|2,49,9227.14850000375,188.30915306130103
Mid,Mid|4,494,98327.43700000356,199.0433947368493
Mid,Mid|5,2894,591931.959499996,204.53765013821564
Mid,Mid|6,3,391.3575000005949,130.45250000019828
Mid,Mid|9,1,217.86950000023356,217.86950000023356
Right,Right|2,1,96.83049999875948,96.83049999875948
Right,Right|3,1,104.90000000027068,104.90000000027068
Right,Right|4,3,504.3260000020382,168.10866666734606
Right,Right|5,1,217.86899999824527,217.86899999824527
Right,Right|6,1,88.76199999940582,88.76199999940582
Right,Right|8,1,217.86900000006423,217.86900000006423
