from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,4630.592714,4630.693248,0.10053399999924295
Mid,Mid,4630.693248,4631.06187,0.36862200000086887
Mid,Mid,4631.06187,4631.262937,0.20106699999996636
Mid,Mid,4631.262937,4631.32996,0.06702299999960815
Mid,Mid,4631.32996,4631.464004,0.1340440000003582
Mid,Mid,4631.464004,4631.899649,0.4356449999995675
Mid,Mid,4631.899649,4632.067205,0.16755600000033155
Mid,Dashboard,4632.067205,4632.972007,0.9048020000000179
Dashboard,Left,4632.972007,4633.005518,0.033510999999634805
Left,Left,4633.005518,4634.111386,1.1058679999996457
Left,Left,4634.111386,4634.815121,0.7037350000000515
Left,Left,4634.815121,4635.686411,0.8712900000000445
Left,Left,4635.686411,4636.021522,0.33511100000032457
Left,Left,4636.021522,4636.289612,0.2680899999995745
Left,Left,4636.289612,4636.52419,0.23457800000051066
Left,Right,4636.52419,4636.52419,0.0
Right,Mid,4636.52419,4637.09388,0.5696900000002643
Mid,Mid,4637.09388,4637.294947,0.20106699999996636
Mid,Mid,4637.294947,4637.428991,0.13404399999944872
Mid,Mid,4637.428991,4637.630058,0.20106699999996636
Mid,Mid,4637.630058,4637.764103,0.13404500000069675
Mid,Mid,4637.764103,4637.998681,0.23457799999960116
Mid,Mid,4637.998681,4638.233259,0.23457799999960116
Mid,Mid,4638.233259,4638.434326,0.20106699999996636
Mid,Mid,4638.434326,4638.668904,0.23457800000051066
Mid,Mid,4638.668904,4638.869971,0.20106699999996636
Mid,Mid,4638.869971,4639.104549,0.23457799999960116
Mid,Mid,4639.104549,4639.305616,0.20106699999996636
Mid,Mid,4639.305616,4639.540194,0.23457800000051066
Mid,Mid,4639.540194,4639.774772,0.23457799999960116
Mid,Mid,4639.774772,4639.975839,0.20106699999996636
Mid,Mid,4639.975839,4640.210418,0.2345789999999397
Mid,Mid,4640.210418,4640.444996,0.23457800000051066
Mid,Mid,4640.444996,4640.646063,0.20106699999996636
Mid,Left,4640.646063,4640.780107,0.13404399999944872
Left,Mid,4640.780107,4640.880641,0.10053400000015245
Mid,Mid,4640.880641,4641.081708,0.20106699999996636
Mid,Left,4641.081708,4641.14873,0.0670220000001791
Left,Mid,4641.14873,4641.316286,0.16755600000033155
Mid,Left,4641.316286,4641.483842,0.16755599999942206
