aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,4,7,0,2,1,0,0,0,0
2,5,268,6,2,82,0,0,0,0
3,0,8,8,1,2,1,0,0,0
4,5,3,0,2,0,0,0,0,0
5,0,78,4,3,269,1,0,0,0
6,0,0,1,0,1,1,0,0,0
7,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0
