AOI,Total_Duration_ms
9,15012.755499963532
3,11157.98000000359
8,8561.422999933711
2,7468.048499998986
4,3050.1600000134204
6,3021.9154999940656
5,2118.1670000369195
1,1232.4489999591606
7,217.86850001080893
